908,-4374,2207
1272,-4756,2100
1570,-5062,2102
1778,-5166,1980
2008,-5200,1943
2216,-4742,1904
2398,-4230,1847
2454,-3730,1775
2504,-3070,1677
2490,-2450,1657
2472,-1728,1555
2438,-1072,1519
2378,-490,1406
2268,50,1373
2146,458,1292
2028,758,1167
1962,912,1082
1788,670,980
1632,390,912
1446,-58,815
1308,-604,713
1196,-1200,675
1128,-1838,590
1030,-2508,535
866,-3130,511
794,-3694,413
618,-4158,376
460,-4504,74
384,-4730,214
262,-4746,143
76,-4388,146
-344,-3972,130
-408,-3454,81
-640,-2896,35
-716,-2174,-27
-844,-1522,-88
-884,-884,-150
-940,-232,-206
-902,298,-240
-894,700,-288
-772,1044,-337
-666,1146,-319
-496,996,-385
-40,708,-391
236,342,-417
538,-234,-405
886,-804,-346
1216,-1452,-386
1510,-2158,-324
1810,-2652,-301
2114,-3208,-222
2424,-3654,-173
2642,-4010,-162
2888,-4256,-75
3114,-4214,-47
3366,-3950,-15
3380,-3558,98
3412,-3098,147
3360,-2572,148
3302,-1914,285
3214,-1268,328
3160,-660,367
3036,-60,423
2848,444,557
2688,1070,581
2498,1218,657
2056,1188,722
1842,1002,877
1658,664,964
1516,132,988
1372,-478,1035
1182,-1100,1217
1012,-1876,1200
782,-2556,1290
608,-3298,1400
394,-3894,1571
184,-4474,1572
-116,-5156,1699
-276,-5280,1787
-646,-5312,1778
-870,-5178,1915
-1108,-4814,1922
-1364,-4354,1997
-1566,-3826,2017
-1694,-3292,2069
-1888,-2556,2133
-1998,-1920,2184
-2112,-1352,2235
-2104,-420,2280
-2160,-132,2299
-1976,86,2280
-1846,118,2288
-1716,28,2389
-1492,-264,2360
-1190,-674,2343
-892,-1122,2376
-608,-1694,2329
-264,-2370,2053
64,-2974,2227
436,-4336,2220
770,-4554,2217
1358,-4912,2066
1608,-5142,2160
1842,-5202,2095
2106,-5104,1987
2276,-4890,1931
2322,-4498,1865
2464,-3980,1801
2486,-3440,1729
2470,-2826,1705
2488,-2118,1570
2440,-686,1484
2386,-172,1401
2056,306,1372
2126,620,1262
1994,882,1251
1830,938,1194
1706,810,1016
1624,600,976
1522,204,857
1438,-316,750
1334,-890,746
1214,-1520,621
1090,-2970,545
936,-3470,509
594,-3986,388
560,-4338,338
422,-4622,275
292,-4750,232
152,-4772,227
40,-4536,96
-166,-4186,117
-370,-3772,56
-520,-3222,-104
-654,-2558,-61
-770,-1238,-144
-878,-598,-255
-940,-44,-293
-920,482,-255
-854,856,-289
-790,1100,-307
-630,1258,-334
-462,1168,-337
-234,964,-346
48,510,-376
386,56,-387
648,-500,-292
992,-1722,-341
1610,-2384,-320
1948,-2914,-278
2188,-3416,-238
2496,-3832,-236
2804,-4132,-208
2986,-4268,-86
3228,-4254,-153
3284,-4118,-99
3366,-3802,223
3342,-3384,137
3340,-2080,163
3328,-1610,299
3262,-1002,307
3112,-388,359
2904,186,474
2726,646,507
2572,910,594
2374,1158,634
2192,1178,704
1922,1074,843
1748,804,863
1580,378,963
1388,-772,1067
1236,-1498,1192
872,-2176,1284
674,-2912,1348
506,-3558,1361
252,-4186,1536
82,-4664,1572
-140,-5024,1632
-310,-5296,1732
-540,-5332,1730
-720,-5304,1895
-994,-5058,1961
-1202,-4186,2110
-1648,-3570,2131
-1846,-3018,2076
-1952,-2392,2133
-2056,-1718,2162
-2148,-1152,2212
-2170,-678,2218
-2108,-276,2211
-2054,-38,2247
-1986,150,2081
-1832,164,2283
-1630,-472,2281
-1356,-852,2346
-780,-1376,2344
-404,-1990,2312
-96,-2612,2282
266,-3192,2255
582,-3826,2277
852,-4264,2277
1172,-4710,2211
1464,-5020,2187
1758,-5216,2021
1974,-4966,1991
2198,-4756,1960
2304,-4334,1888
2498,-3816,1698
2484,-3162,1746
2456,-2488,1791
2472,-1854,1607
2474,-1168,1553
2432,-522,1456
2304,-28,1359
2244,410,1264
2118,726,1140
1960,908,1092
1820,766,942
1644,502,843
1522,40,821
1406,-490,755
1306,-1116,681
1218,-1752,639
1076,-2424,576
896,-3106,445
786,-3602,439
690,-4070,332
512,-4466,241
380,-4760,191
288,-4702,178
-20,-4440,156
-250,-4058,117
-420,-3518,42
-602,-3004,-101
-660,-2352,-108
-766,-1680,-141
-868,-948,-202
-930,-362,-214
-898,190,-283
-908,626,-306
-760,1152,-295
-752,1174,-359
-328,1052,-373
-92,778,-382
232,388,-373
496,-172,-412
778,-734,-419
1122,-1348,-356
1452,-2042,-384
1764,-2530,-289
2024,-3136,-271
2336,-3952,-220
2604,-4200,-166
3036,-4284,-173
3196,-4236,-77
3322,-4054,-80
3368,-3712,12
3374,-3280,52
3382,-2750,142
3336,-2190,168
3294,-776,296
3228,-346,386
2820,174,400
2716,634,482
2560,980,578
2350,1178,641
2132,1182,751
1918,1006,746
1750,734,817
1624,276,907
1394,-292,997
1242,-932,1118
1038,-2316,1200
864,-3002,1356
346,-3686,1358
196,-4272,1452
28,-4712,1582
-198,-5056,1601
-364,-5288,1695
-592,-5348,1742
-770,-5270,1863
-1026,-4968,1948
-1240,-4570,1984
-1436,-4042,2052
-1708,-2996,2116
-1854,-2312,2050
-2244,-1614,2164
-2118,-1060,2152
-2136,-566,2245
-2132,-222,2240
-2048,38,2245
-1968,142,2278
-1808,40,2350
-1550,-168,2341
-1316,-562,2293
-1008,-976,2336
-724,-1556,2298
-368,-2824,2276
-64,-3406,2206
630,-3946,2226
940,-4400,2203
1282,-4820,2072
1550,-5094,2013
1854,-5198,1938
1996,-5196,2038
2204,-4972,1883
2320,-4642,1900
2394,-4178,1735
2450,-3586,1706
2458,-2354,1636
2446,-1660,1570
2414,-998,1515
2350,-390,1414
2270,164,1312
2092,540,1226
1984,774,1224
1848,900,1151
1736,912,972
1624,678,1012
1554,360,767
1442,-150,705
1370,-1304,659
1230,-1990,549
1006,-2696,521
850,-3306,475
760,-3796,435
634,-4230,352
488,-4542,329
304,-4764,276
200,-4748,189
48,-4676,174
-132,-4376,63
-318,-3918,30
-440,-2766,-36
-590,-2088,-151
-830,-1444,-141
-874,-774,-165
-908,-234,-270
-924,332,-300
-852,750,-258
-742,1054,-333
-678,1168,-371
-488,1166,-342
-298,1004,-340
20,246,-386
290,-312,-370
894,-914,-459
1256,-1556,-369
1566,-2190,-337
1824,-2744,-289
2112,-3292,-292
2444,-3750,-155
2690,-4052,-117
2922,-4252,-93
3110,-4258,-115
3278,-4140,16
3366,-3488,33
3396,-3056,146
3380,-2428,205
3316,-1860,257
3226,-1230,284
3108,-536,317
2990,8,397
2844,500,486
2696,862,601
2472,1114,651
2222,1168,760
2008,1102,897
1810,550,968
1646,74,991
1314,-598,1108
1152,-1278,1154
940,-1986,1289
706,-2666,1352
546,-3382,1376
302,-3956,1458
122,-4496,1579
-106,-4846,1752
-256,-5164,1778
-460,-5296,1853
-652,-5128,1891
-1124,-4782,1937
-1346,-4330,2058
-1550,-3830,2130
-1782,-3188,2136
-1858,-2568,2184
-2050,-1932,2218
-2078,-1312,2254
-2076,-820,2246
-2152,-414,2334
-2032,140,2332
-2012,168,2355
-1690,86,2339
-1504,-228,2409
-1178,-600,2396
-862,-1158,2355
-552,-1716,2366
-232,-2278,2337
150,-2948,2305
452,-3514,2277
752,-4070,2235
1044,-4888,2208
1354,-5106,2196
1868,-5234,2068
2096,-5108,2073
2286,-4862,1945
2380,-4538,1875
2470,-4002,1843
2528,-3444,1825
2506,-2786,1716
2556,-2086,1726
2486,-1458,1495
2428,-768,1426
2320,328,1351
2268,640,1270
2004,850,1183
1876,934,1198
1754,848,1045
1624,618,1005
1560,190,869
1462,-300,851
1372,-876,776
1274,-1554,699
1136,-2192,562
1004,-2790,506
862,-3932,432
752,-4268,424
490,-4640,325
314,-4740,255
216,-4752,231
60,-4550,158
-152,-4232,102
-356,-3784,63
-480,-3212,10
-634,-2586,-3
-724,-1934,-163
-816,-1318,-223
-888,16,-207
-892,476,-264
-798,878,-301
-668,1104,-316
-578,1206,-231
-390,1130,-296
-188,854,-369
64,506,-322
398,56,-331
744,-518,-329
1000,-1152,-302
1404,-1782,-309
1710,-2984,-296
1958,-3470,-248
2540,-3842,-197
2792,-4138,-177
2966,-4280,-160
3164,-4312,-108
3312,-4112,-56
3372,-3792,8
3394,-3380,48
3398,-2870,176
3328,-2258,244
3242,-1622,284
3198,-364,390
3074,138,456
2784,638,454
2588,930,595
2394,1174,635
2186,1208,728
1956,1064,801
1772,786,932
1606,378,934
1478,-218,994
1236,-854,1223
1082,-1518,1277
818,-2990,1325
696,-3616,1431
284,-4144,1498
100,-4660,1639
-122,-5034,1664
-384,-5310,1716
-486,-5336,1764
-734,-5252,1926
-988,-4974,1900
-1246,-4576,1944
-1414,-4108,2101
-1612,-3500,2155
-1824,-2280,2129
-2008,-1644,2155
-2112,-1132,2215
-2170,-636,2266
-2132,-254,2230
-2028,14,2370
-1982,154,2301
-1772,68,2396
-1608,-118,2292
-1354,-452,2286
-1060,-918,2286
-704,-1966,2294
-384,-2682,2216
450,-3308,2214
594,-3864,2238
938,-4366,2208
1244,-4736,2216
1532,-5042,2112
1818,-5190,2045
2032,-5180,1934
2226,-4976,1895
2358,-4716,1849
2412,-4212,1686
2484,-3674,1685
2488,-2414,1644
2434,-1720,1570
2440,-1074,1525
2338,-494,1365
2316,108,1338
2168,490,1216
2058,768,1099
1876,938,1109
1778,910,1015
1654,726,846
1552,436,764
1462,-576,700
1384,-1182,639
1170,-1862,544
1002,-2524,516
966,-3102,522
788,-3624,418
670,-4080,378
566,-4470,273
394,-4680,279
262,-4760,143
134,-4646,136
-90,-4032,77
-474,-3498,-6
-566,-2938,-15
-704,-2338,-141
-768,-1620,-99
-876,-958,-196
-944,-310,-254
-950,196,-291
-878,690,-284
-824,1020,-356
-712,1190,-390
-570,1178,-393
-384,774,-379
170,332,-377
496,-246,-355
788,-794,-388
1132,-1416,-396
1470,-2042,-276
1734,-2698,-281
2084,-3182,-240
2330,-3650,-237
2574,-4050,-190
2878,-4208,-161
3044,-4300,-107
3238,-3978,-87
3336,-3616,32
3406,-3170,130
3344,-2584,176
3314,-2034,170
3228,-1364,268
3132,-768,291
3032,-190,369
2830,282,413
2698,744,766
2510,1026,680
2282,1148,679
2020,976,836
1636,614,921
1510,132,952
1340,-462,974
1142,-1138,1095
964,-1824,1170
802,-2556,1212
576,-3222,1364
386,-3852,1418
192,-4350,1567
-44,-4820,1614
-258,-5324,1732
-696,-5296,1692
-826,-5180,1835
-1050,-4856,1943
-1312,-4410,1979
-1526,-3922,2055
-1710,-3340,2053
-1874,-2672,2144
-2002,-2006,2125
-2112,-1404,2218
-2140,-844,2279
-2172,-448,2294
-2104,96,2263
-2000,92,2321
-1716,-56,2259
-1512,-236,2309
-1232,-656,2265
-912,-1100,2305
-582,-1692,2245
-274,-2268,2277
34,-2914,2211
390,-3482,2238
716,-4094,2154
1050,-4882,2130
1332,-5070,2068
1824,-5218,1970
2052,-5140,1912
2252,-4932,1956
2352,-4538,1823
2418,-4044,1767
2436,-3480,1760
2466,-2824,1663
2494,-2124,1634
2432,-1458,1286
2436,-856,1409
2264,270,1345
2204,648,1228
1964,856,1187
1842,940,1061
1720,894,1008
1588,610,922
1528,232,852
1412,-278,776
1338,-860,638
1230,-1466,632
1082,-2128,306
958,-2800,454
856,-3874,403
714,-4302,338
422,-4570,261
280,-4712,263
148,-4762,170
16,-4582,128
-210,-4300,115
-380,-3852,32
-520,-3354,76
-648,-2690,-86
-776,-2002,-145
-836,-738,-203
-932,-150,-207
-890,422,-260
-878,780,-318
-770,1020,-337
-630,1166,-344
-490,1170,-388
-290,934,-316
40,524,-320
318,114,-445
644,-432,-407
976,-1014,-367
1234,-2274,-330
1572,-2876,-273
2158,-3380,-260
2422,-3756,-169
2674,-4074,-117
2908,-4252,-191
3076,-4210,-235
3198,-4124,-81
3310,-3886,20
3358,-3454,14
3364,-2950,176
3318,-1744,232
3282,-1106,303
3042,-514,409
2938,122,391
2792,534,513
2596,862,533
2392,1072,572
2210,1216,710
1950,1122,721
1790,822,796
1634,472,892
1450,-64,1074
1240,-1346,1109
1030,-2062,1221
694,-2792,1330
466,-3492,1411
282,-4044,1520
88,-4604,1487
-162,-4978,1654
-388,-5264,1653
-562,-5306,1755
-782,-5292,1802
-976,-5074,1837
-1244,-4686,2032
-1452,-3684,2055
-1678,-3006,2116
-1988,-2394,2138
-2136,-1762,2146
-2152,-1188,2198
-2182,-694,2212
-2148,-262,2278
-2104,46,2347
-1992,118,2351
-1834,138,2345
-1686,-66,2409
-1384,-406,2314
-1108,-1300,2290
-782,-1942,2322
-140,-2548,2228
212,-3194,2292
530,-3784,2273
848,-4282,2197
1144,-4648,2145
1460,-4962,2043
1732,-5128,2011
1966,-5188,1982
2154,-5020,1960
2286,-4728,1867
2386,-3800,1742
2460,-3198,1714
2456,-2550,1561
2428,-1802,1627
2376,-1140,1452
2348,-488,1336
2230,-8,1318
2144,450,1266
2006,780,1213
1888,890,1146
1780,914,1006
1664,782,855
1500,210,842
1434,-510,690
1060,-1114,666
1120,-1806,581
1010,-2366,506
938,-3104,555
746,-3612,441
620,-4120,366
480,-4426,305
346,-4666,366
250,-4762,237
92,-4702,143
-120,-4418,112
-310,-3538,66
-756,-2914,10
-736,-2286,-57
-832,-1650,-116
-898,-884,-206
-1004,-328,-250
-950,222,-297
-888,664,-305
-854,984,-400
-744,1152,-303
-640,1216,-367
-348,1070,-328
-126,354,-311
440,-166,-340
826,-760,-269
1158,-1416,-367
1458,-2068,-274
1784,-2672,-263
2108,-3204,-208
2362,-3648,-222
2628,-3964,-159
2850,-4222,-151
3062,-4292,-73
3218,-3958,36
3356,-3602,32
3392,-3136,49
3354,-2556,223
3298,-1956,238
3224,-1340,303
3172,-682,389
2964,-96,404
2898,386,438
2672,774,538
2494,1012,637
2220,1182,782
2104,1016,794
1600,636,907
1532,174,1015
1362,-404,1067
1150,-1108,1130
988,-1812,1177
790,-2518,1398
630,-3218,1454
382,-3858,1496
202,-4446,1575
-64,-4830,1727
-240,-5138,1781
-406,-5322,1829
-902,-5164,1818
-1096,-4842,1911
-1332,-4426,2008
-1570,-3936,2104
-1748,-3350,2194
-1940,-2764,2181
-2020,-2074,2188
-2102,-1502,2235
-2138,-958,2269
-2164,-14,2390
-2092,72,2293
-1966,146,2354
-1772,126,2392
-1544,-204,2412
-1294,-570,2357
-956,-1060,2340
-712,-1610,2274
-360,-2216,2346
-30,-2832,2300
354,-3392,2272
688,-4426,2249
1040,-4830,2188
1582,-5066,2144
1794,-5182,2062
2108,-5148,1942
2222,-4932,1962
2376,-4596,1893
2440,-4128,1774
2438,-3556,1735
2472,-2940,1668
2542,-2284,1549
2442,-968,1520
2390,-358,1398
2262,164,1317
2164,564,1313
2002,812,1248
1858,938,1184
1750,860,1085
1670,704,973
1510,336,888
1436,-136,800
1312,-688,546
1206,-1298,620
1132,-2736,541
984,-3196,467
732,-3750,460
652,-4198,396
484,-4502,351
296,-4736,250
232,-4752,226
80,-4594,201
-120,-4328,108
-312,-3918,142
-466,-3442,-47
-584,-2146,-16
-748,-1456,-133
-902,-756,-180
-946,-188,-152
-912,342,-262
-876,778,-248
-778,1048,-263
-630,1214,-277
-488,1188,-297
-312,1022,-294
8,690,-321
258,-508,-322
546,-900,-345
1202,-1446,-305
1456,-2118,-251
1752,-2702,-294
2060,-3232,-247
2376,-3658,-255
2634,-3992,-146
2844,-4210,-165
3036,-4316,-111
3220,-4202,-38
3300,-3608,25
3366,-3102,83
3346,-2570,131
3282,-2020,249
3242,-1352,249
3156,-718,301
3002,-148,329
2886,330,433
2716,752,667
2548,1008,670
2300,1160,754
1800,1036,849
1754,710,866
1536,268,952
1366,-340,1074
1192,-930,1111
1012,-1662,1164
810,-2360,1264
640,-3074,1338
460,-3722,1497
276,-4684,1557
-230,-5050,1696
-396,-5222,1678
-592,-5352,1740
-760,-5224,1816
-1012,-4954,1952
-1268,-4550,2027
-1446,-4108,2088
-1642,-3552,2119
-1854,-2970,2201
-1946,-1656,2135
-2054,-1130,2183
-2154,-592,2219
-2076,-222,2322
-2002,24,2368
-1968,116,2341
-1804,100,2357
-1604,-136,2368
-1326,-450,2341
-1058,-882,2305
-772,-1398,2310
-416,-2572,2217
-120,-3262,2247
612,-3812,2276
906,-4328,2163
1168,-4700,2236
1502,-5024,2199
1760,-5190,2104
1954,-5224,1982
2176,-5036,1982
2304,-4738,1886
2372,-4274,1758
2388,-3802,1713
2510,-2436,1695
2432,-1790,1605
2462,-1092,1558
2278,-476,1472
2254,72,1425
2168,436,1357
2012,798,1215
1898,944,1165
1772,938,1108
1634,784,1018
1546,476,883
1468,-528,754
1302,-1152,680
1244,-1772,611
986,-2444,597
852,-3056,519
756,-3558,484
690,-4110,392
522,-4452,413
386,-4690,301
280,-4752,156
130,-4724,131
-60,-4474,15
-238,-3550,47
-718,-2966,-46
-724,-2294,-100
-800,-1642,-115
-850,-968,-179
-928,-366,-262
-916,238,-223
-894,692,-235
-788,950,-296
-688,1202,-291
-516,1196,-302
-360,568,-322
-130,376,-369
706,-192,-363
842,-726,-290
1180,-1370,-364
1488,-1966,-279
1788,-2572,-273
2072,-3152,-240
2368,-3602,-195
2624,-3972,-135
2844,-4140,-137
3118,-4248,-72
3264,-3992,-51
3414,-3684,81
3386,-3208,95
3326,-2684,183
3322,-2062,181
3266,-1438,263
3148,-822,305
3050,-276,375
2898,284,501
2748,692,609
2554,1142,688
2336,1240,759
1920,1096,818
1774,752,850
1610,328,940
1374,-242,1023
1256,-882,1115
1082,-1578,1171
888,-2302,1278
670,-3004,1436
498,-3658,1586
238,-4708,1623
-152,-5064,1682
-364,-5312,1767
-510,-5326,1817
-714,-5266,1818
-962,-4986,1934
-1234,-4666,1954
-1456,-4144,1988
-1614,-3570,2046
-1786,-2910,2160
-1932,-1664,2161
-2008,-1154,2199
-2122,-654,2224
-2120,-282,2241
-2024,-18,2318
-1948,130,2283
-1784,80,2239
-1586,-118,2336
-1344,-438,2352
-1014,-866,2350
-766,-1882,2261
-404,-2584,2280
106,-3160,2267
598,-3782,2222
882,-4248,2213
1190,-4674,2149
1470,-4968,2044
1726,-5176,2051
1930,-5188,2068
2184,-5102,1951
2298,-4832,1872
2360,-4362,1768
2448,-3204,1710
2484,-2588,1600
2462,-1878,1643
2416,-1248,1478
2342,-596,1408
2270,-22,1380
2222,426,1330
2098,758,1226
1928,904,1138
1762,930,1100
1682,758,899
1580,448,855
1468,-536,741
1364,-1112,654
1174,-1750,569
1062,-2480,533
878,-3046,471
802,-3666,429
696,-4098,345
532,-4464,385
386,-4636,275
262,-4800,254
100,-4694,166
-8,-4490,117
-214,-3596,34
-382,-2998,40
-648,-2382,-126
-828,-1636,-192
-868,-980,-167
-906,-354,-234
-916,154,-221
-860,616,-296
-778,898,-324
-652,1134,-332
-518,1196,-382
-368,1026,-340
-114,324,-349
186,-154,-343
790,-758,-368
1196,-1392,-334
1422,-1964,-336
1778,-2596,-375
2094,-3156,-277
2380,-3578,-209
2604,-3948,-228
2866,-4176,-175
3056,-4246,-133
3250,-4042,-65
3410,-3718,-3
3392,-3246,46
3374,-2700,31
3338,-2108,97
3278,-1478,200
3182,-832,308
3100,-256,355
2924,314,420
2746,682,627
2586,1154,698
2380,1174,768
1968,1056,733
1752,752,855
1596,308,1041
1458,-242,1054
1238,-950,1060
1046,-1590,1215
882,-2348,1268
652,-3082,1403
440,-3738,1511
252,-4260,1620
70,-5116,1627
-452,-5318,1644
-588,-5372,1739
-750,-5296,1822
-992,-4992,1915
-1250,-4568,1935
-1448,-4066,2072
-1660,-3486,2067
-1818,-2880,2162
-1952,-2228,2244
-2098,-1616,2219
-2148,-558,2250
-2160,-228,2214
-2042,44,2287
-1914,142,2344
-1814,100,2322
-1568,-182,2345
-1300,-536,2322
-1052,-968,2308
-716,-1546,2313
-364,-2168,2362
30,-2724,2280
296,-3310,2237
648,-4378,2161
932,-4798,2129
1556,-5090,2123
1812,-5234,2037
2044,-5198,1949
2208,-5012,1898
2356,-4716,1886
2426,-4246,1858
2466,-3736,1749
2478,-3112,1633
2542,-2420,1538
2484,-1068,1552
2446,-468,1425
2294,72,1349
2180,524,1276
2068,778,1214
1930,922,1105
1752,932,1112
1694,738,997
1568,398,852
1486,-124,835
1378,-612,678
1294,-1264,610
1170,-2580,546
776,-3158,568
762,-3706,509
670,-4116,415
520,-4462,351
380,-4686,327
276,-4774,184
136,-4718,167
-98,-4432,188
-218,-4036,26
-384,-3546,77
-522,-2266,-57
-986,-1590,-117
-890,-978,-181
-872,-342,-249
-830,182,-248
-800,628,-285
-764,914,-253
-678,1120,-320
-558,1176,-255
-326,516,-303
-74,364,-309
528,-100,-321
812,-684,-305
1152,-1360,-323
1444,-1972,-306
1780,-2562,-270
2062,-3144,-234
2376,-3604,-185
2602,-3966,-177
2822,-4212,-114
3036,-4312,-151
3212,-4042,-13
3342,-3700,51
3416,-3286,77
3384,-2736,173
3356,-2074,251
3248,-1448,336
3162,-890,324
3048,-282,419
2892,236,499
2756,652,560
2590,1246,728
2418,1176,763
1912,1058,892
1730,722,868
1580,332,955
1384,-240,1038
1276,-890,1118
1028,-1598,1132
890,-2352,1263
652,-3008,1298
496,-3638,1463
260,-4768,1583
90,-5076,1679
-378,-5262,1712
-600,-5310,1808
-780,-5220,1884
-994,-5038,1943
-1176,-4648,1987
-1478,-4120,2048
-1666,-3554,2130
-1818,-2952,2148
-1966,-2304,2176
-2066,-1122,2237
-2132,-576,2270
-2152,-222,2292
-2014,34,2311
-1954,124,2393
-1734,76,2393
-1604,-116,2358
-1296,-464,2360
-994,-926,2367
-688,-1496,2343
-358,-2136,2315
-52,-2698,2342
292,-3324,2213
638,-4382,2218
894,-4778,2238
1542,-5060,2160
1794,-5236,2089
1996,-5218,1979
2248,-5026,1973
2352,-4670,1958
2392,-4206,1867
2456,-3706,1802
2480,-3068,1726
2532,-2394,1662
2498,-1154,1490
2432,-440,1435
2120,54,1309
2192,526,1243
2076,790,1185
1944,900,1111
1810,912,1051
1638,718,971
1562,392,937
1490,-90,823
1406,-650,755
1244,-1284,636
1160,-1938,531
1024,-3194,527
918,-3738,462
648,-4166,433
480,-4494,358
446,-4760,233
248,-4746,235
106,-4628,181
-106,-4380,96
-274,-3962,120
-462,-3462,98
-580,-2848,-29
-674,-2186,-138
-788,-850,-198
-884,-266,-215
-898,340,-280
-870,772,-268
-790,1020,-278
-682,1206,-233
-522,1176,-392
-276,988,-323
-10,646,-343
284,262,-380
574,-288,-353
896,-924,-298
1300,-2210,-295
1528,-2844,-299
2140,-3308,-186
2420,-3764,-189
2648,-4084,-229
2874,-4236,-135
3070,-4296,-139
3230,-4168,-84
3322,-3920,-50
3378,-3524,53
3378,-3040,180
3360,-2452,156
3334,-1218,291
3178,-598,331
2960,-46,351
2796,454,512
2650,812,544
2420,1066,629
2230,1166,715
2030,1096,800
1832,866,763
1630,562,969
1474,66,1048
1342,-1230,1143
1138,-1944,1284
722,-2704,1277
564,-3396,1382
368,-4008,1450
120,-4508,1476
-68,-4938,1707
-294,-5212,1689
-462,-5332,1778
-704,-5302,1814
-940,-5150,1947
-1142,-4856,2006
-1384,-3818,2099
-1570,-3252,2139
-1928,-2526,2245
-2038,-1920,2185
-2112,-1300,2222
-2170,-806,2242
-2156,-378,2247
-2078,-100,2236
-1994,100,2314
-1862,98,2315
-1676,-60,2326
-1452,-358,2370
-1134,-1262,2377
-822,-1848,2285
-198,-2518,2279
152,-3100,2294
522,-3690,2295
814,-4214,2227
1142,-4662,2238
1360,-4980,2149
1688,-5158,2087
1922,-5252,1996
2108,-5076,1977
2294,-4840,1912
2390,-3914,1817
2406,-3328,1784
2458,-2646,1650
2450,-1956,1590
2442,-1258,1487
2358,-656,1496
2280,-68,1349
2192,344,1335
2106,726,1249
1908,920,1139
1780,904,1039
1698,840,951
1586,104,841
1458,-438,798
1324,-988,716
1180,-1654,604
1042,-2320,529
886,-2978,513
814,-3562,441
650,-4058,373
548,-4430,383
392,-4632,314
258,-4790,165
120,-4690,99
-28,-4138,116
-230,-3710,48
-596,-3024,36
-698,-2450,-75
-810,-1742,-128
-904,-1104,-242
-910,-454,-194
-934,128,-287
-914,558,-299
-828,880,-263
-734,1102,-346
-594,1214,-312
-368,818,-282
-160,412,-315
458,-144,-373
808,-680,-307
1078,-1316,-309
1458,-1908,-294
1740,-2546,-355
2072,-3078,-253
2330,-3536,-209
2578,-3902,-223
2844,-4130,-161
3022,-4268,-62
3220,-4072,-95
3542,-3684,8
3362,-3244,98
3344,-2734,216
3320,-2098,175
3278,-1504,285
3184,-920,304
3010,-274,387
2886,208,442
2782,682,554
2608,1192,659
2350,1188,700
1898,1054,794
1782,782,818
1580,340,919
1410,-198,989
1242,-806,1033
1040,-1568,1174
876,-2218,1226
626,-2976,1265
416,-3696,1431
210,-4216,1523
56,-5070,1644
-212,-5260,1679
-582,-5354,1714
-820,-5272,1795
-1064,-4986,1852
-1260,-4534,1969
-1428,-4140,2053
-1652,-3522,2032
-1826,-2934,2133
-2006,-2280,2175
-2080,-1650,2242
-2168,-586,2217
-2164,-244,2292
-2074,0,2274
-1938,150,2283
-1820,124,2207
-1682,-114,2327
-1408,-478,2324
-1096,-880,2237
-786,-1424,2318
-434,-2012,2295
-90,-2650,2275
242,-3800,2253
598,-4326,2230
1198,-4736,2204
1476,-4984,2105
1750,-5168,2022
1948,-5176,1966
2198,-5032,1878
2296,-4720,1863
2362,-4260,1816
2416,-3712,1784
2468,-3108,1622
2424,-1686,1486
2420,-1128,1472
2342,-536,1419
2278,2,1312
2176,456,1280
2026,708,1189
1908,870,1181
1776,896,1072
1680,792,1009
1532,414,856
1430,72,751
1348,-1080,693
1164,-1756,653
1056,-2392,529
910,-2982,520
800,-3574,459
628,-4076,399
522,-4410,337
420,-4652,288
278,-4746,257
164,-4700,120
-54,-4476,95
-240,-3640,39
-696,-3090,-15
-738,-2418,-48
-808,-1736,-143
-882,-1076,-204
-904,-436,-213
-936,160,-259
-916,584,-322
-826,926,-321
-736,1164,-342
-636,1190,-389
-398,896,-380
-186,426,-408
460,-130,-388
762,-694,-380
1114,-1268,-320
1438,-1914,-364
1722,-2518,-383
2004,-3112,-292
2318,-3602,-271
2558,-3952,-241
2786,-4146,-184
3036,-4282,-178
3154,-4214,-76
3292,-3652,1
3336,-3192,22
3380,-2672,167
3288,-2046,171
3256,-1402,250
3154,-824,323
3054,-242,322
2860,266,469
2708,696,484
2546,1010,558
2310,1198,665
2114,1222,837
1880,704,905
1432,226,912
1372,-346,980
1150,-984,1052
1070,-1696,1181
830,-2432,1209
630,-3142,1322
398,-3766,1358
214,-4286,1504
52,-4726,1659
-202,-5138,1667
-384,-5340,1785
-880,-5212,1788
-1074,-4930,1927
-1280,-4546,1990
-1522,-4010,2016
-1698,-3460,2078
-1898,-2816,2097
-1988,-2198,2181
-2108,-1586,2181
-2148,-1028,2266
-2164,-512,2221
-2146,58,2240
-2052,112,2339
-1758,32,2358
-1550,-200,2346
-1236,-532,2336
-1018,-996,2327
-710,-1504,2332
-396,-2158,2287
-68,-2720,2250
290,-3356,2209
628,-3906,2089
956,-4796,2196
1244,-5052,2037
1840,-5172,2014
1996,-5174,1918
2170,-4984,1860
2294,-4634,1888
2368,-4194,1788
2416,-3678,1769
2430,-3034,1711
2436,-2354,1675
2426,-1660,1484
2376,-1022,1447
2344,120,1327
2228,530,1224
2010,794,1104
1894,952,1155
1776,910,1003
1694,734,925
1500,384,851
1442,-36,795
1312,-636,680
1252,-1224,560
1094,-1868,519
984,-3156,464
850,-3676,464
598,-4170,368
494,-4508,326
402,-4676,240
216,-4726,215
64,-4648,122
-120,-4336,71
-340,-3940,32
-496,-3470,85
-586,-2806,-75
-700,-2170,-151
-816,-824,-227
-908,-242,-277
